ID,FirstName,LastName,Email,Phone,Department,Position,Salary,StartDate,City,State,Country,EmployeeType,PerformanceScore,YearsExperience,Skills
EMP002350,Lisa,Williams,user2350@company.com,+1-831-740-4311,Finance,Developer,65023.36,2017-04-23,Houston,CA,USA,Full-time,3.59,9,Excel
EMP002351,Robert,Williams,user2351@company.com,+1-568-808-8105,Finance,Analyst,53881.04,2016-07-03,Los Angeles,IL,USA,Full-time,2.96,13,"SQL, Python, Communication"
EMP002352,Sarah,Miller,user2352@company.com,+1-897-501-6430,Engineering,Manager,81475.1,2018-10-05,Chicago,AZ,Canada,Full-time,4.81,5,"Communication, JavaScript"
EMP002353,Robert,Johnson,user2353@company.com,+1-413-620-3538,Engineering,Analyst,129525.54,2020-04-15,Los Angeles,NY,UK,Contract,4.04,2,"Python, Communication"
EMP002354,Michael,Garcia,user2354@company.com,+1-652-280-2253,IT,Manager,80714.99,2018-09-21,Phoenix,AZ,France,Contract,2.79,8,Communication
EMP002355,Lisa,Williams,user2355@company.com,+1-735-909-1191,IT,Specialist,136925.78,2017-07-30,Los Angeles,NY,UK,Part-time,3.04,10,SQL
EMP002356,Sarah,Smith,user2356@company.com,+1-496-755-8111,IT,Manager,97987.77,2018-10-15,Houston,PA,Germany,Intern,4.62,10,Communication
EMP002357,Lisa,Johnson,user2357@company.com,+1-318-360-8487,Engineering,Developer,112320.87,2025-05-02,Phoenix,NY,USA,Part-time,2.72,26,"Excel, JavaScript, Python"
EMP002358,David,Jones,user2358@company.com,+1-618-350-8831,IT,Coordinator,149397.77,2021-10-19,Houston,NY,Canada,Contract,4.9,24,"SQL, Communication, Python"
EMP002359,Jane,Smith,user2359@company.com,+1-467-226-6244,HR,Developer,61575.5,2018-08-29,Phoenix,PA,USA,Contract,4.85,9,"Excel, Python"
EMP002360,John,Garcia,user2360@company.com,+1-352-309-2897,HR,Specialist,77916.13,2017-05-09,Los Angeles,IL,UK,Contract,3.66,29,Excel
EMP002361,Jane,Jones,user2361@company.com,+1-591-796-6343,Finance,Coordinator,100359.99,2017-06-13,Houston,NY,Germany,Intern,2.77,5,"SQL, Communication"
EMP002362,Emily,Miller,user2362@company.com,+1-696-344-4303,Engineering,Manager,132272.14,2022-11-12,Los Angeles,AZ,France,Contract,4.0,4,"Excel, Communication, Python"
EMP002363,Sarah,Johnson,user2363@company.com,+1-235-626-3150,HR,Analyst,70294.36,2019-02-19,Chicago,NY,UK,Contract,3.85,4,"Python, Communication"
EMP002364,John,Williams,user2364@company.com,+1-465-507-4708,HR,Specialist,49114.89,2018-08-31,New York,TX,France,Contract,3.4,6,Python
EMP002365,Sarah,Williams,user2365@company.com,+1-701-626-4672,Finance,Coordinator,79288.61,2020-02-02,Phoenix,NY,USA,Part-time,3.8,17,"Excel, Python"
EMP002366,Michael,Jones,user2366@company.com,+1-366-541-9873,Engineering,Developer,75581.63,2025-08-08,Chicago,CA,Canada,Contract,4.43,16,"Python, SQL"
EMP002367,John,Williams,user2367@company.com,+1-525-794-8770,Engineering,Specialist,87340.78,2021-06-15,Houston,TX,UK,Part-time,2.67,15,"JavaScript, Python, Communication"
EMP002368,David,Smith,user2368@company.com,+1-575-109-2403,Sales,Coordinator,89681.87,2020-05-08,Phoenix,NY,USA,Full-time,3.97,2,Python
EMP002369,John,Jones,user2369@company.com,+1-963-738-7907,HR,Developer,57195.59,2017-02-19,Chicago,TX,UK,Intern,4.95,5,Excel
EMP002370,John,Brown,user2370@company.com,+1-663-775-7389,Finance,Analyst,47238.45,2020-04-18,Phoenix,CA,UK,Part-time,2.67,30,"SQL, Excel"
EMP002371,Emily,Miller,user2371@company.com,+1-664-395-1180,Marketing,Developer,67027.66,2017-02-28,Los Angeles,NY,Germany,Full-time,2.98,3,"Communication, JavaScript"
EMP002372,Lisa,Johnson,user2372@company.com,+1-738-736-9768,Sales,Specialist,97034.04,2023-08-16,New York,NY,USA,Full-time,2.88,17,SQL
EMP002373,Lisa,Johnson,user2373@company.com,+1-257-443-3786,IT,Specialist,148731.97,2023-03-02,Chicago,IL,France,Full-time,2.89,25,"Excel, Communication"
EMP002374,Robert,Garcia,user2374@company.com,+1-369-903-9763,Engineering,Analyst,82540.55,2020-07-17,Los Angeles,PA,UK,Full-time,4.78,23,JavaScript
EMP002375,Sarah,Garcia,user2375@company.com,+1-218-780-1660,HR,Analyst,87842.61,2019-04-29,Los Angeles,CA,Canada,Full-time,4.64,11,"Communication, SQL"
EMP002376,John,Miller,user2376@company.com,+1-328-900-4484,HR,Analyst,105518.46,2022-05-06,Houston,NY,France,Intern,4.26,30,"Communication, Excel"
EMP002377,John,Smith,user2377@company.com,+1-822-459-9954,Engineering,Coordinator,70250.5,2020-01-21,Los Angeles,NY,Germany,Intern,3.95,17,"Python, JavaScript"
EMP002378,Sarah,Williams,user2378@company.com,+1-773-283-3838,Finance,Coordinator,56419.02,2016-08-15,Houston,IL,Germany,Intern,3.54,23,"JavaScript, Excel, Communication"
EMP002379,Sarah,Miller,user2379@company.com,+1-593-314-9171,IT,Specialist,99926.6,2022-06-18,Houston,PA,Canada,Part-time,2.56,30,"Python, Communication, JavaScript"
EMP002380,Michael,Miller,user2380@company.com,+1-493-252-4121,HR,Developer,87121.62,2016-03-10,Los Angeles,NY,UK,Part-time,3.26,21,"Excel, JavaScript"
EMP002381,Michael,Brown,user2381@company.com,+1-280-509-1734,Finance,Analyst,74547.87,2021-07-23,Houston,AZ,France,Intern,3.16,21,"Python, JavaScript, Excel"
EMP002382,John,Smith,user2382@company.com,+1-765-580-3328,Engineering,Specialist,52814.47,2022-02-03,Houston,NY,Germany,Full-time,4.99,16,JavaScript
EMP002383,Robert,Johnson,user2383@company.com,+1-348-680-9678,IT,Manager,57017.46,2025-09-28,Houston,TX,France,Intern,2.67,24,"Python, Excel"
EMP002384,Michael,Jones,user2384@company.com,+1-387-291-9655,Sales,Analyst,96002.26,2021-02-26,Los Angeles,PA,Germany,Part-time,4.79,22,"JavaScript, SQL"
EMP002385,Sarah,Johnson,user2385@company.com,+1-719-523-1882,HR,Coordinator,138980.32,2019-04-28,Chicago,IL,Canada,Intern,4.58,30,"Python, JavaScript"
EMP002386,John,Miller,user2386@company.com,+1-721-769-2271,HR,Manager,131929.09,2018-09-08,New York,NY,USA,Full-time,4.29,10,"Python, JavaScript"
EMP002387,Robert,Jones,user2387@company.com,+1-549-617-5363,HR,Developer,131638.62,2016-06-10,Phoenix,TX,Germany,Intern,4.51,5,Excel
EMP002388,Emily,Johnson,user2388@company.com,+1-868-354-9820,Sales,Coordinator,126046.23,2025-06-30,Phoenix,CA,Germany,Contract,4.55,15,"JavaScript, SQL, Python"
EMP002389,Emily,Jones,user2389@company.com,+1-974-945-3545,Sales,Coordinator,88864.64,2017-10-08,Los Angeles,AZ,Germany,Intern,2.79,14,"SQL, Excel, Python"
EMP002390,Michael,Smith,user2390@company.com,+1-491-549-3599,Finance,Analyst,60636.96,2018-09-16,Chicago,TX,USA,Full-time,3.08,30,"Python, JavaScript"
EMP002391,Robert,Johnson,user2391@company.com,+1-892-838-1552,Finance,Coordinator,76034.37,2016-08-29,Chicago,NY,USA,Intern,4.32,16,"Excel, JavaScript, SQL"
EMP002392,Jane,Brown,user2392@company.com,+1-459-137-4743,Finance,Analyst,50069.36,2018-12-28,Phoenix,TX,Canada,Full-time,3.67,11,"Communication, JavaScript, SQL"
EMP002393,John,Johnson,user2393@company.com,+1-245-358-1816,HR,Developer,59039.43,2020-11-09,Chicago,CA,UK,Intern,4.07,13,"Communication, Excel"
EMP002394,David,Jones,user2394@company.com,+1-255-892-4246,Finance,Analyst,71639.74,2016-10-07,Houston,NY,France,Intern,3.02,17,"Communication, SQL, Python"
EMP002395,Robert,Brown,user2395@company.com,+1-722-155-1997,HR,Manager,121933.79,2021-12-13,Phoenix,NY,Germany,Part-time,4.7,1,SQL
EMP002396,Lisa,Brown,user2396@company.com,+1-292-907-8404,HR,Developer,45322.82,2019-12-18,New York,NY,Germany,Contract,3.97,26,JavaScript
EMP002397,David,Williams,user2397@company.com,+1-242-492-8755,Marketing,Analyst,101795.9,2016-05-19,New York,PA,UK,Part-time,3.31,0,"Python, Excel"
EMP002398,Sarah,Garcia,user2398@company.com,+1-304-952-9785,HR,Analyst,93436.49,2020-12-09,Los Angeles,TX,USA,Full-time,3.86,28,SQL
EMP002399,Emily,Johnson,user2399@company.com,+1-718-570-2133,HR,Developer,69687.39,2017-10-21,New York,PA,USA,Contract,2.9,29,"JavaScript, Python, Excel"
EMP002400,Jane,Brown,user2400@company.com,+1-426-874-6216,Marketing,Developer,137592.71,2018-11-03,Chicago,NY,Germany,Intern,4.16,23,"SQL, Python"
EMP002401,David,Jones,user2401@company.com,+1-378-925-1950,Marketing,Analyst,108971.14,2023-02-04,Houston,AZ,USA,Part-time,4.12,27,"JavaScript, SQL"
EMP002402,Sarah,Miller,user2402@company.com,+1-920-523-6957,HR,Developer,86877.89,2022-05-27,New York,AZ,UK,Intern,3.12,28,"Python, Communication"
EMP002403,John,Johnson,user2403@company.com,+1-238-849-2305,Marketing,Specialist,127014.67,2017-12-19,Los Angeles,IL,USA,Intern,3.02,16,"Python, SQL, Communication"
EMP002404,Emily,Miller,user2404@company.com,+1-525-593-4843,Engineering,Coordinator,104579.79,2018-03-24,Los Angeles,NY,Germany,Full-time,2.57,12,"Excel, JavaScript"
EMP002405,Jane,Jones,user2405@company.com,+1-258-469-2951,IT,Analyst,57021.8,2023-01-09,Chicago,PA,Germany,Contract,4.42,19,"Communication, JavaScript"
EMP002406,Sarah,Smith,user2406@company.com,+1-674-915-1913,Finance,Analyst,57914.82,2018-01-21,Houston,CA,USA,Contract,3.57,3,Python
EMP002407,Lisa,Garcia,user2407@company.com,+1-327-816-1674,IT,Manager,128343.61,2016-03-03,Houston,CA,Canada,Part-time,4.01,21,"Communication, SQL"
EMP002408,Robert,Smith,user2408@company.com,+1-215-817-9658,Marketing,Developer,60245.14,2023-05-31,New York,AZ,UK,Part-time,3.49,1,"JavaScript, Excel, Communication"
EMP002409,John,Johnson,user2409@company.com,+1-475-777-1650,Sales,Developer,114426.74,2024-08-10,Los Angeles,CA,USA,Intern,4.97,11,"Communication, SQL, Python"
EMP002410,Jane,Williams,user2410@company.com,+1-475-624-7891,Marketing,Analyst,143629.31,2023-07-10,New York,AZ,Canada,Intern,4.0,4,"Python, JavaScript, Communication"
EMP002411,Robert,Miller,user2411@company.com,+1-324-307-1996,HR,Analyst,140890.55,2020-02-16,Phoenix,CA,Canada,Part-time,2.88,16,"SQL, Communication, Excel"
EMP002412,David,Smith,user2412@company.com,+1-339-602-4276,Finance,Coordinator,84743.94,2019-02-10,Chicago,NY,USA,Part-time,3.89,16,Excel
EMP002413,John,Jones,user2413@company.com,+1-301-552-3705,Finance,Specialist,49548.18,2023-04-27,Los Angeles,IL,France,Full-time,4.36,10,SQL
EMP002414,Michael,Jones,user2414@company.com,+1-205-346-8917,Finance,Specialist,43412.06,2018-10-03,Phoenix,TX,USA,Intern,3.99,21,JavaScript
EMP002415,Emily,Williams,user2415@company.com,+1-628-519-6650,IT,Manager,97263.48,2022-02-12,New York,IL,USA,Full-time,3.38,25,Excel
EMP002416,Lisa,Smith,user2416@company.com,+1-458-908-7352,Engineering,Developer,88020.13,2020-04-05,Los Angeles,PA,UK,Intern,3.59,3,"SQL, Python, Excel"
EMP002417,Jane,Johnson,user2417@company.com,+1-489-255-1731,Finance,Developer,109074.79,2018-07-07,New York,CA,Germany,Part-time,3.09,1,"Communication, JavaScript"
EMP002418,John,Smith,user2418@company.com,+1-271-131-8942,Sales,Specialist,126456.15,2017-01-17,Phoenix,PA,UK,Contract,2.69,11,Excel
EMP002419,David,Smith,user2419@company.com,+1-484-464-1336,Sales,Coordinator,37345.54,2024-01-19,Los Angeles,TX,UK,Intern,3.39,25,"SQL, Python, Excel"
EMP002420,Lisa,Miller,user2420@company.com,+1-795-181-9891,Marketing,Analyst,78868.36,2020-01-22,Chicago,IL,Canada,Intern,3.38,18,JavaScript
EMP002421,Jane,Jones,user2421@company.com,+1-222-532-8158,Finance,Analyst,119003.8,2017-06-12,New York,TX,Germany,Contract,4.61,4,"Excel, SQL"
EMP002422,Sarah,Jones,user2422@company.com,+1-246-166-9730,Marketing,Developer,52529.07,2023-12-21,Chicago,AZ,UK,Intern,4.48,0,"Excel, Communication, JavaScript"
EMP002423,Sarah,Miller,user2423@company.com,+1-431-819-9401,Engineering,Coordinator,116240.15,2022-02-03,Houston,NY,France,Contract,4.48,6,Excel
EMP002424,Lisa,Williams,user2424@company.com,+1-407-859-8279,Marketing,Developer,97312.01,2018-08-05,Los Angeles,PA,USA,Contract,4.81,23,"Excel, Python, Communication"
EMP002425,Lisa,Miller,user2425@company.com,+1-305-750-7180,HR,Coordinator,55327.59,2017-09-21,Phoenix,AZ,Germany,Part-time,3.2,26,JavaScript
EMP002426,Michael,Miller,user2426@company.com,+1-657-913-8739,IT,Specialist,75694.96,2018-04-27,Los Angeles,CA,UK,Full-time,3.45,27,"JavaScript, SQL, Python"
EMP002427,Michael,Jones,user2427@company.com,+1-334-504-2492,IT,Manager,78787.3,2021-02-04,New York,AZ,Germany,Full-time,3.91,5,"JavaScript, Excel, Communication"
EMP002428,Robert,Garcia,user2428@company.com,+1-362-504-3599,Finance,Manager,73643.43,2023-06-04,New York,AZ,USA,Part-time,4.92,20,SQL
EMP002429,David,Smith,user2429@company.com,+1-750-595-6430,IT,Developer,54662.2,2021-03-10,Los Angeles,NY,USA,Intern,3.33,9,"Python, Excel, SQL"
EMP002430,Lisa,Brown,user2430@company.com,+1-624-589-3747,Finance,Analyst,95558.09,2022-04-14,Los Angeles,TX,France,Full-time,4.56,7,"SQL, JavaScript, Python"
EMP002431,Sarah,Williams,user2431@company.com,+1-235-479-7404,Finance,Specialist,102195.25,2023-04-29,Houston,AZ,UK,Intern,4.84,27,"JavaScript, Python, Communication"
EMP002432,Robert,Garcia,user2432@company.com,+1-882-442-4384,HR,Specialist,80555.93,2018-03-12,Los Angeles,TX,France,Full-time,4.5,9,"SQL, Excel"
EMP002433,Robert,Jones,user2433@company.com,+1-392-166-9889,IT,Manager,67538.09,2020-10-08,Houston,TX,France,Contract,4.5,22,SQL
EMP002434,Robert,Jones,user2434@company.com,+1-316-350-9392,Marketing,Analyst,64568.57,2021-03-21,Phoenix,CA,USA,Part-time,3.65,3,"SQL, Python"
EMP002435,Michael,Miller,user2435@company.com,+1-537-668-5811,HR,Specialist,81164.51,2018-08-19,Phoenix,PA,France,Full-time,3.26,26,Python
EMP002436,John,Smith,user2436@company.com,+1-234-819-4596,Finance,Specialist,112702.24,2025-07-18,Chicago,NY,France,Full-time,4.9,12,"Excel, JavaScript, SQL"
EMP002437,Emily,Johnson,user2437@company.com,+1-868-320-9661,HR,Developer,48991.98,2021-08-25,Phoenix,PA,USA,Full-time,3.2,15,Excel
EMP002438,Robert,Smith,user2438@company.com,+1-816-794-3465,Engineering,Developer,147489.98,2019-11-23,Chicago,NY,France,Full-time,3.66,8,"JavaScript, Excel"
EMP002439,Michael,Garcia,user2439@company.com,+1-293-206-1887,Sales,Manager,107897.11,2021-06-19,Houston,AZ,France,Part-time,3.22,28,"Communication, JavaScript, Python"
EMP002440,Michael,Johnson,user2440@company.com,+1-723-934-2188,Sales,Coordinator,97975.18,2021-04-10,Los Angeles,PA,UK,Full-time,4.65,5,"JavaScript, Communication, Python"
EMP002441,David,Smith,user2441@company.com,+1-299-899-6206,IT,Coordinator,143227.99,2017-01-19,Phoenix,TX,France,Full-time,4.28,16,SQL
EMP002442,Michael,Brown,user2442@company.com,+1-402-986-4397,Marketing,Manager,99453.46,2017-06-04,New York,NY,USA,Full-time,3.1,25,"JavaScript, Python, Communication"
EMP002443,David,Williams,user2443@company.com,+1-642-940-3905,IT,Specialist,63796.67,2023-10-06,Los Angeles,CA,UK,Part-time,4.85,30,"Python, Communication, SQL"
EMP002444,Lisa,Miller,user2444@company.com,+1-967-426-9156,Engineering,Specialist,114528.01,2021-03-07,New York,NY,UK,Part-time,4.64,6,"Communication, Excel, SQL"
EMP002445,Robert,Miller,user2445@company.com,+1-619-933-5219,Engineering,Developer,40721.85,2021-11-22,Houston,TX,Germany,Intern,4.07,27,Python
EMP002446,Robert,Smith,user2446@company.com,+1-622-357-9108,Sales,Coordinator,130221.19,2017-08-30,Chicago,NY,UK,Contract,2.57,9,"Communication, SQL, JavaScript"
EMP002447,Robert,Brown,user2447@company.com,+1-681-390-5164,Finance,Manager,115974.7,2017-03-21,New York,TX,UK,Intern,4.74,7,"JavaScript, SQL, Excel"
EMP002448,David,Brown,user2448@company.com,+1-435-837-7521,Sales,Coordinator,41997.09,2018-05-15,Los Angeles,AZ,UK,Intern,4.92,6,"Communication, JavaScript, Python"
EMP002449,Emily,Brown,user2449@company.com,+1-467-323-3799,IT,Analyst,79699.73,2024-01-12,Chicago,PA,USA,Full-time,3.37,25,"JavaScript, Communication, SQL"
EMP002450,Robert,Johnson,user2450@company.com,+1-945-425-7063,Engineering,Analyst,133446.59,2026-01-22,Chicago,CA,Germany,Full-time,4.25,11,SQL
EMP002451,Jane,Williams,user2451@company.com,+1-647-360-7932,Finance,Analyst,111601.3,2016-06-15,Houston,IL,USA,Full-time,4.43,23,"JavaScript, Excel, SQL"
EMP002452,Lisa,Williams,user2452@company.com,+1-315-251-9555,Marketing,Coordinator,113220.13,2023-10-09,Phoenix,CA,Germany,Contract,3.81,6,JavaScript
EMP002453,Robert,Garcia,user2453@company.com,+1-393-828-9529,Finance,Analyst,146333.29,2019-08-15,Phoenix,IL,Germany,Full-time,3.49,15,"Excel, SQL"
EMP002454,Robert,Jones,user2454@company.com,+1-213-992-6609,HR,Coordinator,117772.15,2022-12-29,Los Angeles,NY,Germany,Full-time,3.94,14,Excel
EMP002455,Jane,Williams,user2455@company.com,+1-353-739-3877,IT,Manager,73265.48,2022-09-16,Chicago,CA,USA,Part-time,3.71,23,"SQL, Python"
EMP002456,Emily,Johnson,user2456@company.com,+1-800-287-6623,Finance,Manager,35852.99,2016-08-04,Phoenix,AZ,Canada,Intern,4.89,27,"SQL, Communication, Python"
EMP002457,Michael,Johnson,user2457@company.com,+1-759-403-1316,HR,Analyst,131182.52,2025-02-07,New York,NY,USA,Contract,3.12,17,Python
EMP002458,Lisa,Jones,user2458@company.com,+1-411-703-8133,IT,Developer,88700.54,2016-06-20,Chicago,TX,France,Part-time,3.89,0,"JavaScript, Excel"
EMP002459,Emily,Garcia,user2459@company.com,+1-613-202-3695,Finance,Coordinator,149349.58,2024-02-15,Los Angeles,AZ,France,Contract,3.96,26,"Communication, Excel"
EMP002460,Robert,Smith,user2460@company.com,+1-312-839-6974,HR,Specialist,101196.82,2021-05-26,New York,CA,UK,Intern,3.18,16,"Communication, JavaScript, Python"
EMP002461,David,Garcia,user2461@company.com,+1-601-590-7736,Engineering,Analyst,110840.48,2020-05-04,New York,NY,USA,Contract,3.59,29,SQL
EMP002462,Sarah,Johnson,user2462@company.com,+1-293-119-7432,Engineering,Analyst,70678.87,2023-09-23,Phoenix,PA,UK,Full-time,4.5,9,Communication
EMP002463,John,Johnson,user2463@company.com,+1-433-401-8938,IT,Manager,110552.61,2023-05-22,New York,CA,UK,Contract,4.06,2,"Communication, JavaScript"
EMP002464,David,Williams,user2464@company.com,+1-981-781-2602,Marketing,Manager,38067.86,2019-02-09,New York,NY,Germany,Part-time,4.81,11,"Excel, JavaScript, Python"
EMP002465,Robert,Johnson,user2465@company.com,+1-593-105-6975,Finance,Developer,149436.54,2020-12-19,Los Angeles,NY,Canada,Intern,4.66,29,"JavaScript, Excel, Communication"
EMP002466,Jane,Williams,user2466@company.com,+1-337-412-5992,Marketing,Coordinator,113804.56,2018-07-12,Chicago,CA,France,Contract,4.9,16,"Communication, SQL"
EMP002467,Jane,Johnson,user2467@company.com,+1-979-830-2125,Marketing,Specialist,145755.96,2017-02-25,New York,AZ,USA,Part-time,3.75,10,JavaScript
EMP002468,Robert,Garcia,user2468@company.com,+1-550-591-1146,Marketing,Specialist,121429.77,2024-05-17,Houston,AZ,Canada,Intern,3.96,25,"Python, Excel"
EMP002469,John,Garcia,user2469@company.com,+1-759-684-5543,HR,Developer,53085.34,2025-03-06,Phoenix,PA,USA,Part-time,2.57,9,Communication
EMP002470,Emily,Williams,user2470@company.com,+1-799-244-5134,IT,Manager,93899.76,2026-02-22,Houston,CA,Canada,Intern,4.4,5,"JavaScript, SQL, Python"
EMP002471,Emily,Johnson,user2471@company.com,+1-840-890-3328,HR,Analyst,89905.03,2020-01-22,Los Angeles,TX,USA,Part-time,2.83,12,"Python, JavaScript, Communication"
EMP002472,Sarah,Garcia,user2472@company.com,+1-842-279-3453,Finance,Analyst,119508.83,2026-01-16,Phoenix,IL,USA,Full-time,4.76,10,"Python, Excel"
EMP002473,David,Garcia,user2473@company.com,+1-462-878-4105,Marketing,Specialist,65056.71,2024-02-03,New York,NY,UK,Intern,4.83,1,Communication
EMP002474,Lisa,Smith,user2474@company.com,+1-493-349-4383,HR,Analyst,137160.26,2022-09-06,Houston,AZ,France,Part-time,3.83,12,"Excel, JavaScript"
EMP002475,David,Brown,user2475@company.com,+1-374-768-1512,HR,Developer,129539.98,2021-11-11,Chicago,CA,UK,Full-time,4.7,3,"Python, Communication"
EMP002476,Emily,Johnson,user2476@company.com,+1-814-761-6879,Finance,Manager,121374.79,2021-11-28,Phoenix,CA,USA,Full-time,3.12,26,Python
EMP002477,Lisa,Jones,user2477@company.com,+1-419-534-2071,Sales,Developer,54262.1,2022-03-10,Chicago,NY,UK,Part-time,4.1,5,SQL
EMP002478,Lisa,Williams,user2478@company.com,+1-917-568-4017,HR,Coordinator,50209.56,2025-04-01,Houston,CA,Germany,Intern,2.5,6,"Python, SQL"
EMP002479,David,Smith,user2479@company.com,+1-600-670-4810,Marketing,Analyst,105895.3,2021-04-17,Houston,PA,France,Contract,2.69,28,"JavaScript, Communication"
EMP002480,Michael,Johnson,user2480@company.com,+1-423-641-2435,Sales,Developer,76691.35,2020-02-29,Los Angeles,TX,USA,Part-time,3.85,10,"JavaScript, Python"
EMP002481,Jane,Brown,user2481@company.com,+1-867-542-1490,Marketing,Coordinator,105148.09,2023-08-22,Phoenix,TX,USA,Part-time,4.07,22,"SQL, JavaScript"
